doi	institution	period	euro	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	issn_l	license_ref	indexed_in_crossref	pmid	pmcid	ut	url	doaj
10.1007/s13280-017-0945-3	kth	2017	2200	TRUE	Springer	Ambio	0044-7447	0044-7447	1654-7209	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28940171	NA	NA	NA	FALSE
10.1007/s13280-017-0935-5	slu	2017	2200	TRUE	Springer	Ambio	0044-7447	0044-7447	1654-7209	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28779474	PMC5709264	NA	NA	FALSE
10.1007/s13280-017-0933-7	gu	2017	2200	TRUE	Springer	Ambio	0044-7447	0044-7447	1654-7209	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28726128	PMC5709262	NA	NA	FALSE
10.1007/s12369-017-0450-7	uu	2017	2200	TRUE	Springer	International Journal of Social Robotics	1875-4791	1875-4791	1875-4805	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s40262-017-0577-6	uu	2017	2200	TRUE	Springer	Clinical Pharmacokinetics	0312-5963	0312-5963	1179-1926	NA	http://creativecommons.org/licenses/by-nc/4.0	TRUE	28779464	NA	NA	NA	FALSE
10.1007/s13127-017-0331-9	gu	2017	2200	TRUE	Springer	Organisms Diversity & Evolution	1439-6092	1439-6092	1618-1077	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00192-017-3353-0	umu	2017	2200	TRUE	Springer	International Urogynecology Journal	0937-3462	0937-3462	1433-3023	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28577172	PMC5780527	NA	NA	FALSE
10.1007/s10570-017-1633-y	su	2017	2200	TRUE	Springer	Cellulose	0969-0239	0969-0239	1572-882X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10611-017-9748-5	gu	2017	2200	TRUE	Springer	Crime, Law and Social Change	0925-4994	0925-4994	1573-0751	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10798-017-9431-2	liu	2017	2200	TRUE	Springer	International Journal of Technology and Design Education	0957-7572	0957-7572	1573-1804	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00787-017-1100-1	uu	2017	2200	TRUE	Springer	European Child & Adolescent Psychiatry	1018-8827	1018-8827	1435-165X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29288334	NA	NA	NA	FALSE
10.1007/s10113-017-1257-7	liu	2017	2200	TRUE	Springer	Regional Environmental Change	1436-3798	1436-3798	1436-378X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00426-017-0939-6	uu	2017	2200	TRUE	Springer	Psychological Research	0340-0727	0340-0727	1430-2772	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29270673	NA	NA	NA	FALSE
10.1007/s00128-017-2253-9	su	2017	2200	TRUE	Springer	Bulletin of Environmental Contamination and Toxicology	0007-4861	0007-4861	1432-0800	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29285590	PMC5775374	NA	NA	FALSE
10.1007/s10560-017-0526-0	su	2017	2200	TRUE	Springer	Child and Adolescent Social Work Journal	0738-0151	0738-0151	1573-2797	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10888-017-9368-4	lnu	2017	2200	TRUE	Springer	The Journal of Economic Inequality	1569-1721	1569-1721	1573-8701	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10596-017-9704-6	kth	2017	2200	TRUE	Springer	Computational Geosciences	1420-0597	1420-0597	1573-1499	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00268-017-4328-5	oru	2017	2200	TRUE	Springer	World Journal of Surgery	0364-2313	0364-2313	1432-2323	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29260296	PMC5762804	NA	NA	FALSE
10.1007/s11256-017-0437-6	gu	2017	2200	TRUE	Springer	The Urban Review	0042-0972	0042-0972	1573-1960	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12571-017-0742-7	slu	2017	2200	TRUE	Springer	Food Security	1876-4517	1876-4517	1876-4525	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00787-017-1097-5	uu	2017	2200	TRUE	Springer	European Child & Adolescent Psychiatry	1018-8827	1018-8827	1435-165X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29264649	NA	NA	NA	FALSE
10.1007/s11356-017-0925-y	kth	2017	2200	TRUE	Springer	Environmental Science and Pollution Research	0944-1344	0944-1344	1614-7499	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29280098	NA	NA	NA	FALSE
10.1007/s00228-017-2389-x	umu	2017	2200	TRUE	Springer	European Journal of Clinical Pharmacology	0031-6970	0031-6970	1432-1041	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29198062	PMC5808085	NA	NA	FALSE
10.1007/s00228-017-2391-3	liu	2017	2200	TRUE	Springer	European Journal of Clinical Pharmacology	0031-6970	0031-6970	1432-1041	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29198061	PMC5808089	NA	NA	FALSE
10.1007/s10096-017-3141-2	ki	2017	2200	TRUE	Springer	European Journal of Clinical Microbiology & Infectious Diseases	0934-9723	0934-9723	1435-4373	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29218467	PMC5780528	NA	NA	FALSE
10.1007/s10029-017-1712-x	umu	2017	2200	TRUE	Springer	Hernia	1265-4906	1265-4906	1248-9204	NA	http://creativecommons.org/licenses/by-nc/4.0	TRUE	29247365	NA	NA	NA	FALSE
10.1007/s10029-017-1705-9	ki	2017	2200	TRUE	Springer	Hernia	1265-4906	1265-4906	1248-9204	NA	http://creativecommons.org/licenses/by-nc/4.0	TRUE	29196892	NA	NA	NA	FALSE
10.1007/s11663-017-1162-y	kth	2017	2200	TRUE	Springer	Metallurgical and Materials Transactions B	1073-5615	1073-5615	1543-1916	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11075-017-0451-5	uu	2017	2200	TRUE	Springer	Numerical Algorithms	1017-1398	1017-1398	1572-9265	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s40520-017-0870-0	lu	2017	2200	TRUE	Springer	Aging Clinical and Experimental Research	1720-8319	NA	1720-8319	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29236217	NA	NA	NA	FALSE
10.1007/s10910-017-0837-6	ki	2017	2200	TRUE	Springer	Journal of Mathematical Chemistry	0259-9791	0259-9791	1572-8897	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10071-017-1152-0	lu	2017	2200	TRUE	Springer	Animal Cognition	1435-9448	1435-9448	1435-9456	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29234898	PMC5756264	NA	NA	FALSE
10.1007/s11356-017-0907-0	liu	2017	2200	TRUE	Springer	Environmental Science and Pollution Research	0944-1344	0944-1344	1614-7499	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29235026	NA	NA	NA	FALSE
10.1007/s00221-017-5137-7	ki	2017	2200	TRUE	Springer	Experimental Brain Research	0014-4819	0014-4819	1432-1106	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29243136	PMC5809522	NA	NA	FALSE
10.1007/s12549-017-0309-9	nrm	2017	2200	TRUE	Springer	Palaeobiodiversity and Palaeoenvironments	1867-1594	1867-1594	1867-1608	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11102-017-0855-1	uu	2017	2200	TRUE	Springer	Pituitary	1386-341X	1386-341X	1573-7403	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29275530	NA	NA	NA	FALSE
10.1007/s10479-017-2721-y	cth	2017	2200	TRUE	Springer	Annals of Operations Research	0254-5330	0254-5330	1572-9338	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00268-017-4423-7	ki	2017	2200	TRUE	Springer	World Journal of Surgery	0364-2313	0364-2313	1432-2323	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29282510	NA	NA	NA	FALSE
10.1007/s00021-017-0355-0	lu	2017	2200	TRUE	Springer	Journal of Mathematical Fluid Mechanics	1422-6928	1422-6928	1422-6952	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11019-017-9818-6	oru	2017	2200	TRUE	Springer	Medicine, Health Care and Philosophy	1386-7423	1386-7423	1572-8633	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29243015	NA	NA	NA	FALSE
10.1007/s11158-017-9388-8	lu	2017	2200	TRUE	Springer	Res Publica	1356-4765	1356-4765	1572-8692	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11158-017-9386-x	su	2017	2200	TRUE	Springer	Res Publica	1356-4765	1356-4765	1572-8692	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11191-017-9938-7	liu	2017	2200	TRUE	Springer	Science & Education	0926-7220	0926-7220	1573-1901	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00228-017-2384-2	umu	2017	2200	TRUE	Springer	European Journal of Clinical Pharmacology	0031-6970	0031-6970	1432-1041	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29260276	NA	NA	NA	FALSE
10.1007/s00775-017-1522-8	lu	2017	2200	TRUE	Springer	JBIC Journal of Biological Inorganic Chemistry	0949-8257	0949-8257	1432-1327	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29204715	NA	NA	NA	FALSE
10.1007/s11846-017-0272-x	umu	2017	2200	TRUE	Springer	Review of Managerial Science	1863-6683	1863-6683	1863-6691	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11557-017-1363-4	nrm	2017	2200	TRUE	Springer	Mycological Progress	1617-416X	1617-416X	1861-8952	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00238-017-1378-8	gu	2017	2200	TRUE	Springer	European Journal of Plastic Surgery	0930-343X	0930-343X	1435-0130	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00467-017-3848-4	ki	2017	2200	TRUE	Springer	Pediatric Nephrology	0931-041X	0931-041X	1432-198X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29196979	NA	NA	NA	FALSE
10.1007/s11663-017-1155-x	kth	2017	2200	TRUE	Springer	Metallurgical and Materials Transactions B	1073-5615	1073-5615	1543-1916	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00365-017-9408-0	su	2017	2200	TRUE	Springer	Constructive Approximation	0176-4276	0176-4276	1432-0940	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00249-017-1271-1	kth	2017	2200	TRUE	Springer	European Biophysics Journal	0175-7571	0175-7571	1432-1017	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29260269	NA	NA	NA	FALSE
10.1007/s00023-017-0635-5	uu	2017	2200	TRUE	Springer	Annales Henri Poincaré	1424-0637	1424-0637	1424-0661	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10530-017-1642-7	umu	2017	2200	TRUE	Springer	Biological Invasions	1387-3547	1387-3547	1573-1464	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11191-017-9950-y	kau	2017	2200	TRUE	Springer	Science & Education	0926-7220	0926-7220	1573-1901	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10712-017-9454-y	uu	2017	2200	TRUE	Springer	Surveys in Geophysics	0169-3298	0169-3298	1573-0956	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00411-017-0725-2	lu	2017	2200	TRUE	Springer	Radiation and Environmental Biophysics	0301-634X	0301-634X	1432-2099	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29255926	NA	NA	NA	FALSE
10.1007/s00415-017-8719-1	gu	2017	2200	TRUE	Springer	Journal of Neurology	0340-5354	0340-5354	1432-1459	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29285652	NA	NA	NA	FALSE
10.1007/s00787-017-1093-9	uu	2017	2200	TRUE	Springer	European Child & Adolescent Psychiatry	1018-8827	1018-8827	1435-165X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29260422	NA	NA	NA	FALSE
10.1007/s00425-017-2824-3	liu	2017	2200	TRUE	Springer	Planta	0032-0935	0032-0935	1432-2048	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29214445	PMC5809526	NA	NA	FALSE
10.1007/s00192-017-3514-1	umu	2017	2200	TRUE	Springer	International Urogynecology Journal	0937-3462	0937-3462	1433-3023	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29222718	NA	NA	NA	FALSE
10.1007/s11695-017-3061-3	gu	2017	2200	TRUE	Springer	Obesity Surgery	0960-8923	0960-8923	1708-0428	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29264780	NA	NA	NA	FALSE
10.1007/s10912-017-9501-1	liu	2017	2200	TRUE	Springer	Journal of Medical Humanities	1041-3545	1041-3545	1573-3645	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29282590	NA	NA	NA	FALSE
10.1007/s10578-017-0777-1	ki	2017	2200	TRUE	Springer	Child Psychiatry & Human Development	0009-398X	0009-398X	1573-3327	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29243079	NA	NA	NA	FALSE
10.1007/s11219-017-9396-0	lu	2017	2200	TRUE	Springer	Software Quality Journal	0963-9314	0963-9314	1573-1367	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00592-017-1088-5	lu	2017	2200	TRUE	Springer	Acta Diabetologica	0940-5429	0940-5429	1432-5233	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29274011	NA	NA	NA	FALSE
10.1007/s00268-017-4235-9	ki	2017	2200	TRUE	Springer	World Journal of Surgery	0364-2313	0364-2313	1432-2323	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29282507	PMC5801379	NA	NA	FALSE
10.1007/s40598-017-0077-7	su	2017	2200	TRUE	Springer	Arnold Mathematical Journal	2199-6792	2199-6792	2199-6806	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11229-017-1653-z	uu	2017	2200	TRUE	Springer	Synthese	0039-7857	0039-7857	1573-0964	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11019-017-9816-8	liu	2017	2200	TRUE	Springer	Medicine, Health Care and Philosophy	1386-7423	1386-7423	1572-8633	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29214555	NA	NA	NA	FALSE
10.1007/s12138-017-0454-6	su	2017	2200	TRUE	Springer	International Journal of the Classical Tradition	1073-0508	1073-0508	1874-6292	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s13194-017-0196-y	lu	2017	2200	TRUE	Springer	European Journal for Philosophy of Science	1879-4912	1879-4912	1879-4920	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12369-017-0446-3	his	2017	2200	TRUE	Springer	International Journal of Social Robotics	1875-4791	1875-4791	1875-4805	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00228-017-2402-4	liu	2017	2200	TRUE	Springer	European Journal of Clinical Pharmacology	0031-6970	0031-6970	1432-1041	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29264642	NA	NA	NA	FALSE
10.1007/s00394-017-1595-8	lu	2017	2200	TRUE	Springer	European Journal of Nutrition	1436-6207	1436-6207	1436-6215	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29242971	NA	NA	NA	FALSE
10.1007/s11664-017-6015-6	hb	2017	2200	TRUE	Springer	Journal of Electronic Materials	0361-5235	0361-5235	1543-186X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12124-017-9412-8	lu	2017	2200	TRUE	Springer	Integrative Psychological and Behavioral Science	1932-4502	1932-4502	1936-3567	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29234965	NA	NA	NA	FALSE
10.1007/s10687-017-0305-5	cth	2017	2200	TRUE	Springer	Extremes	1386-1999	1386-1999	1572-915X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00701-017-3435-2	lu	2017	2200	TRUE	Springer	Acta Neurochirurgica	0001-6268	0001-6268	0942-0940	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29273948	PMC5766711	NA	NA	FALSE
10.1007/s12149-017-1223-y	lu	2017	2200	TRUE	Springer	Annals of Nuclear Medicine	0914-7187	0914-7187	1864-6433	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29236220	PMC5797204	NA	NA	FALSE
10.1007/s10018-017-0203-8	umu	2017	2200	TRUE	Springer	Environmental Economics and Policy Studies	1432-847X	1432-847X	1867-383X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11165-017-9684-5	uu	2017	2200	TRUE	Springer	Research in Science Education	0157-244X	0157-244X	1573-1898	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10806-017-9703-6	liu	2017	2200	TRUE	Springer	Journal of Agricultural and Environmental Ethics	1187-7863	1187-7863	1573-322X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10611-017-9747-6	gu	2017	2200	TRUE	Springer	Crime, Law and Social Change	0925-4994	0925-4994	1573-0751	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10433-017-0448-x	umu	2017	2200	TRUE	Springer	European Journal of Ageing	1613-9372	1613-9372	1613-9380	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00484-017-1493-z	lu	2017	2200	TRUE	Springer	International Journal of Biometeorology	0020-7128	0020-7128	1432-1254	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29289994	NA	NA	NA	FALSE
10.1007/s00216-017-0829-1	cth	2017	2200	TRUE	Springer	Analytical and Bioanalytical Chemistry	1618-2642	1618-2642	1618-2650	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29279991	PMC5807476	NA	NA	FALSE
10.1007/s11356-017-0992-0	lu	2017	2200	TRUE	Springer	Environmental Science and Pollution Research	0944-1344	0944-1344	1614-7499	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29270896	NA	NA	NA	FALSE
10.1007/s00209-017-2008-7	mittagleffler	2017	2200	TRUE	Springer	Mathematische Zeitschrift	0025-5874	0025-5874	1432-1823	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10803-017-3436-2	oru	2017	2200	TRUE	Springer	Journal of Autism and Developmental Disorders	0162-3257	0162-3257	1573-3432	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29236210	NA	NA	NA	FALSE
10.1208/s12248-017-0166-5	uu	2017	2200	TRUE	American Association of Pharmaceutical Scientists (AAPS)	The AAPS Journal	1550-7416	NA	1550-7416	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29285730	NA	NA	NA	FALSE
10.1007/s00701-017-3418-3	uu	2017	2200	TRUE	Springer	Acta Neurochirurgica	0001-6268	0001-6268	0942-0940	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29234973	PMC5766728	NA	NA	FALSE
10.1007/s40520-017-0882-9	ltu	2017	2200	TRUE	Springer	Aging Clinical and Experimental Research	1720-8319	NA	1720-8319	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29264814	NA	NA	NA	FALSE
10.1007/s11325-017-1597-z	uu	2017	2200	TRUE	Springer	Sleep and Breathing	1520-9512	1520-9512	1522-1709	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29222619	NA	NA	NA	FALSE
10.1007/s11104-017-3444-1	slu	2017	2200	TRUE	Springer	Plant and Soil	0032-079X	0032-079X	1573-5036	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00021-017-0346-1	lu	2017	2200	TRUE	Springer	Journal of Mathematical Fluid Mechanics	1422-6928	1422-6928	1422-6952	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10877-017-0094-z	ki	2017	2200	TRUE	Springer	Journal of Clinical Monitoring and Computing	1387-1307	1387-1307	1573-2614	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29282591	NA	NA	NA	FALSE
10.1007/s11250-017-1501-7	slu	2017	2200	TRUE	Springer	Tropical Animal Health and Production	0049-4747	0049-4747	1573-7438	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29260490	NA	NA	NA	FALSE
10.1007/s10689-017-0067-x	ki	2017	2200	TRUE	Springer	Familial Cancer	1389-9600	1389-9600	1573-7292	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29288294	NA	NA	NA	FALSE
10.1007/s11019-017-9817-7	ki	2017	2200	TRUE	Springer	Medicine, Health Care and Philosophy	1386-7423	1386-7423	1572-8633	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29222668	NA	NA	NA	FALSE
10.1007/s11098-017-1019-x	uu	2017	2200	TRUE	Springer	Philosophical Studies	0031-8116	0031-8116	1573-0883	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00894-017-3561-z	kth	2017	2200	TRUE	Springer	Journal of Molecular Modeling	1610-2940	1610-2940	0948-5023	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29255940	PMC5735206	NA	NA	FALSE
10.1007/s00125-017-4527-5	ki	2017	2200	TRUE	Springer	Diabetologia	0012-186X	0012-186X	1432-0428	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29273897	NA	NA	NA	FALSE
10.1007/s00125-017-4512-z	lu	2017	2200	TRUE	Springer	Diabetologia	0012-186X	0012-186X	1432-0428	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29209740	NA	NA	NA	FALSE
10.1007/s00766-017-0286-6	kth	2017	2200	TRUE	Springer	Requirements Engineering	0947-3602	0947-3602	1432-010X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11060-017-2699-y	gu	2017	2200	TRUE	Springer	Journal of Neuro-Oncology	0167-594X	0167-594X	1573-7373	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29196925	NA	NA	NA	FALSE
10.1007/s10444-017-9575-3	uu	2017	2200	TRUE	Springer	Advances in Computational Mathematics	1019-7168	1019-7168	1572-9044	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11666-017-0672-0	hv	2017	2200	TRUE	Springer	Journal of Thermal Spray Technology	1059-9630	1059-9630	1544-1016	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10560-017-0522-4	mdh	2017	2200	TRUE	Springer	Child and Adolescent Social Work Journal	0738-0151	0738-0151	1573-2797	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10887-017-9152-0	gu	2017	2200	TRUE	Springer	Journal of Economic Growth	1381-4338	1381-4338	1573-7020	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11695-017-3035-5	uu	2017	2200	TRUE	Springer	Obesity Surgery	0960-8923	0960-8923	1708-0428	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29222767	NA	NA	NA	FALSE
10.1007/s00248-017-1115-7	lu	2017	2200	TRUE	Springer	Microbial Ecology	0095-3628	0095-3628	1432-184X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29255936	NA	NA	NA	FALSE
10.1140/epjb/e2017-80432-9	su	2017	2200	TRUE	Springer	The European Physical Journal B	1434-6028	1434-6028	1434-6036	NA	NA	TRUE	NA	NA	NA	NA	FALSE
10.1140/epja/i2017-12442-y	uu	2017	2200	TRUE	Springer	The European Physical Journal A	1434-6001	1434-6001	1434-601X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00167-017-4733-1	gu	2017	2200	TRUE	Springer	Knee Surgery, Sports Traumatology, Arthroscopy	0942-2056	0942-2056	1433-7347	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29204863	NA	NA	NA	FALSE
